wavelength_nm,mean,std,min,max,n_pixels,class_name
1084.35,0.23111531531531562,0.12518442539321267,0.0189,0.8866,24531,urban
1089.79,0.22933312950959905,0.12357074861386123,0.0187,0.8916,24531,urban
1095.23,0.2281235416411891,0.12276943396053375,0.0186,0.8919,24531,urban
1100.67,0.22713888549182762,0.12228799994346319,0.0184,0.8902,24531,urban
1106.11,0.22600202193143337,0.12160533188790508,0.0183,0.8898,24531,urban
1111.55,0.22484490644490676,0.1209056574073889,0.0181,0.8895,24531,urban
1116.99,0.22349167583873386,0.1199720523339634,0.018,0.8905,24531,urban
1122.43,0.2217088500264971,0.11875259743955378,0.0178,0.8911,24531,urban
1127.87,0.21948923403041073,0.1173212740640456,0.0177,0.8899,24531,urban
1133.32,0.2168364844482487,0.11549982697495342,0.0175,0.8901,24531,urban
1138.76,0.213547230035466,0.11299558346485684,0.0174,0.8946,24531,urban
1144.2,0.2102371937548421,0.11050861112821161,0.0172,0.9001,24531,urban
1149.64,0.2072252619134968,0.10841076510960841,0.017,0.9037,24531,urban
1155.08,0.2043755737638093,0.10664452107161612,0.0169,0.9034,24531,urban
1160.52,0.20172615873792335,0.10508336750276444,0.0167,0.9024,24531,urban
1165.96,0.19968865517100837,0.10393067238188249,0.0166,0.9023,24531,urban
1171.4,0.197958872447108,0.10304943520892203,0.0164,0.9011,24531,urban
1176.84,0.19634214259508306,0.10227324869591835,0.0162,0.8993,24531,urban
1182.28,0.195358754229342,0.10189529845397789,0.0161,0.8986,24531,urban
1187.72,0.19983723451958674,0.10491878012418593,0.0159,0.9067,24531,urban
1193.16,0.2043164771105951,0.10799241516222524,0.0157,0.9148,24531,urban
1198.6,0.20461061514002432,0.10818119461419318,0.0159,0.9159,24531,urban
1204.04,0.20948031878031925,0.11087709841179091,0.0153,0.9343,24531,urban
1209.48,0.21345889690595488,0.11304635370072082,0.0156,0.9406,24531,urban
1214.92,0.21791016672781396,0.11546376409759389,0.0169,0.9563,24531,urban
1220.36,0.2189725408666588,0.1159760167342495,0.0162,0.9463,24531,urban
1225.8,0.22369702009701928,0.11848016287630751,0.0159,0.9615,24531,urban
1231.24,0.22553580367698015,0.11945347712414957,0.0171,0.9584,24531,urban
1236.69,0.2259261424320241,0.11964510976406365,0.0171,0.9492,24531,urban
1242.13,0.22599013085483674,0.11971267364304182,0.0167,0.9462,24531,urban
1247.57,0.22656683787860155,0.12012087235463727,0.017,0.9422,24531,urban
1253.01,0.22556314459255652,0.11968317623214118,0.0174,0.9401,24531,urban
1258.45,0.22178355142472808,0.11778499632670492,0.0168,0.9254,24531,urban
1263.89,0.22389398719986855,0.11908202781904127,0.0161,0.9425,24531,urban
1269.33,0.2412606375606368,0.12829783368902192,0.0183,1.0225,24531,urban
1274.77,0.23423522481757772,0.12443684553045396,0.0177,0.9796,24531,urban
1280.21,0.23174546899841092,0.12304308671392855,0.0172,0.9661,24531,urban
1285.65,0.22850232766703416,0.1212878920273139,0.017,0.9517,24531,urban
1291.09,0.22276494231788446,0.11822155574418813,0.0172,0.9343,24531,urban
1296.53,0.21809131710896476,0.1157228667741913,0.0168,0.9218,24531,urban
1301.97,0.21282926908809255,0.11285794283748107,0.0156,0.9105,24531,urban
1307.41,0.20489029391382296,0.10864179453849929,0.0155,0.8954,24531,urban
1312.85,0.2018879825526872,0.10685103840947374,0.015,0.8972,24531,urban
1318.29,0.19398128490481345,0.10246140728485297,0.0147,0.878,24531,urban
1323.73,0.1811851738616451,0.09553766580012436,0.0144,0.8299,24531,urban
1329.17,0.17156597366597362,0.08986760631068454,0.0136,0.7878,24531,urban
